retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,favday,city,eopen,tenure,recency
0,2013-08-30,2013-08-30,2013-08-30,1,100.0,0.0,42.72,0.0,1,0,0,Tuesday,BOM,1,0.0,5.257534246575342
0,2013-06-09,2013-06-09,2013-06-09,2,0.0,0.0,40.0,0.0,1,0,0,Wednesday,MAA,0,0.0,5.482191780821918
1,2013-09-09,2013-09-09,2013-09-09,38,34.21052632,2.631578947,40.02,0.0,1,0,0,Tuesday,BOM,14,0.0,5.23013698630137
0,2013-08-09,2013-08-09,2013-08-09,2,0.0,0.0,40.02,0.0,1,0,0,Monday,BOM,0,0.0,5.315068493150685
1,2013-08-30,2013-08-30,2013-08-30,32,50.0,0.0,40.02,0.0,1,0,0,Monday,BOM,16,0.0,5.257534246575342
1,2013-09-13,2013-10-17,2013-10-17,41,24.390243899999998,7.3170731710000005,56.0,0.0,1,0,0,Friday,BOM,10,0.09315068493150686,5.126027397260274
1,2013-06-09,2013-06-09,2013-06-09,40,22.5,10.0,40.02,0.0,1,0,0,Friday,BOM,9,0.0,5.482191780821918
0,2013-03-09,2013-06-09,2013-06-09,17,29.41176471,0.0,54.34,0.0,1,0,0,Monday,MAA,6,0.25205479452054796,5.482191780821918
0,2013-11-09,2013-11-09,2013-11-09,1,100.0,0.0,51.81,0.0,1,0,0,Thursday,MAA,1,0.0,5.063013698630137
1,2013-06-09,2013-06-09,2013-06-09,46,8.695652174,0.0,40.02,0.0,1,0,0,Friday,BOM,5,0.0,5.482191780821918
1,2013-04-09,2013-04-09,2013-04-09,39,0.0,0.0,40.02,0.0,1,0,0,Thursday,BOM,0,0.0,5.64931506849315
1,2013-08-09,2013-09-09,2013-09-09,35,11.42857143,2.857142857,74.9,0.0,1,0,0,Tuesday,MAA,5,0.08493150684931507,5.23013698630137
0,2013-08-30,2013-08-30,2013-08-30,2,0.0,0.0,40.02,0.0,1,0,0,Tuesday,BOM,0,0.0,5.257534246575342
1,2013-10-09,2013-10-09,2013-10-09,35,2.857142857,0.0,60.04,0.0,1,0,0,Wednesday,MAA,1,0.0,5.147945205479452
1,2013-02-09,2013-03-10,2014-02-01,47,21.27659574,10.63829787,72.75,0.076923077,1,0,0,Friday,MAA,10,0.9780821917808219,4.832876712328767
1,2013-09-21,2013-09-21,2013-09-21,34,20.58823529,8.823529412000001,40.0,0.0,1,0,0,Monday,MAA,7,0.0,5.197260273972603
1,2013-09-21,2013-09-21,2013-09-21,37,16.21621622,0.0,40.02,0.0,1,0,0,Monday,DEL,7,0.0,5.197260273972603
1,2013-09-21,2013-09-26,2013-09-26,27,3.7037037039999996,0.0,70.18,0.0,1,1,0,Friday,MAA,2,0.0136986301369863,5.183561643835616
1,2013-09-21,2013-12-10,2013-12-10,30,86.66666667,26.66666667,50.65,0.0,1,0,0,Wednesday,MAA,27,0.2191780821917808,4.978082191780822
1,2013-09-21,2013-09-29,2013-09-29,32,50.0,18.75,51.2,0.0,1,0,0,Wednesday,BOM,16,0.021917808219178082,5.175342465753425
0,2013-04-09,2013-04-09,2013-04-09,2,0.0,0.0,40.02,0.0,1,0,0,Thursday,BOM,0,0.0,5.64931506849315
1,2013-10-09,2013-10-09,2013-10-09,34,8.823529412000001,0.0,63.97,0.0,1,0,0,Wednesday,BOM,4,0.0,5.147945205479452
1,2013-03-09,2013-10-09,2013-10-09,36,0.0,0.0,60.87,0.0,1,0,0,Wednesday,DEL,0,0.5863013698630137,5.147945205479452
1,2013-09-14,2013-12-22,2013-12-22,38,86.84210526,10.52631579,50.8,0.0,1,0,0,Monday,MAA,33,0.27123287671232876,4.945205479452055
1,2013-07-25,2013-08-09,2013-08-09,32,18.75,9.375,75.13,0.0,1,0,0,Tuesday,BOM,6,0.0410958904109589,5.315068493150685
0,2013-10-09,2013-10-09,2013-10-09,1,100.0,0.0,69.83,0.0,1,0,0,Friday,BOM,1,0.0,5.147945205479452
1,2013-08-30,2013-08-30,2013-08-30,36,11.11111111,2.777777778,64.11,0.0,1,0,0,Monday,BOM,4,0.0,5.257534246575342
1,2013-05-09,2013-05-09,2013-05-09,37,10.81081081,2.702702703,40.02,0.0,1,0,0,Tuesday,BOM,4,0.0,5.567123287671233
1,2013-06-09,2013-10-16,2013-10-16,45,0.0,0.0,79.3,0.0,1,0,0,Friday,BOM,0,0.35342465753424657,5.1287671232876715
1,2013-04-09,2013-09-23,2013-09-23,36,25.0,2.777777778,56.83,0.0,1,0,0,Tuesday,MAA,9,0.4575342465753425,5.191780821917808
1,2013-04-09,2014-12-01,2014-12-01,35,71.42857143,2.857142857,44.64,0.0,1,0,0,Monday,BOM,26,1.6465753424657534,4.002739726027397
1,2013-10-09,2013-10-21,2013-10-21,43,4.651162791,2.325581395,40.02,0.0,1,0,0,Tuesday,MAA,3,0.03287671232876712,5.115068493150685
1,2013-08-09,2014-03-01,2014-03-01,40,45.0,27.5,40.02,0.0,1,0,0,Monday,BOM,18,0.5589041095890411,4.756164383561644
1,2013-07-09,2013-07-09,2013-07-09,33,90.90909091,9.090909091,40.02,0.0,1,0,0,Wednesday,MAA,31,0.0,5.4
1,2013-08-25,2013-09-21,2013-10-20,34,26.47058824,20.58823529,91.31,0.068965517,1,0,0,Tuesday,MAA,10,0.15342465753424658,5.117808219178082
1,2013-09-21,2013-09-21,2013-09-21,42,30.95238095,4.7619047619999995,40.0,0.0,1,0,0,Wednesday,MAA,13,0.0,5.197260273972603
1,2013-08-30,2013-08-30,2013-08-30,42,23.80952381,2.3809523809999997,40.02,0.0,1,0,0,Thursday,MAA,11,0.0,5.257534246575342
0,2013-10-09,2013-10-09,2013-10-09,1,100.0,100.0,40.02,0.0,1,0,0,Wednesday,BOM,1,0.0,5.147945205479452
1,2013-08-23,2013-10-29,2013-10-29,44,4.545454545,0.0,51.43,0.0,1,0,0,Wednesday,DEL,2,0.18356164383561643,5.093150684931507
1,2013-05-09,2013-11-09,2013-11-09,36,0.0,0.0,52.08,0.0,1,0,0,Thursday,BOM,0,0.5041095890410959,5.063013698630137
1,2013-03-09,2013-10-26,2013-10-26,42,16.66666667,7.142857143,48.52,0.0,1,0,0,Monday,BOM,8,0.6328767123287671,5.101369863013699
1,2013-09-21,2013-09-21,2013-09-21,37,75.67567568,0.0,52.61,0.0,1,0,0,Monday,DEL,29,0.0,5.197260273972603
1,2013-03-24,2013-08-29,2013-08-29,35,2.857142857,0.0,40.02,0.0,0,0,0,Friday,MAA,1,0.4328767123287671,5.260273972602739
0,2013-02-09,2013-09-19,2013-09-19,2,100.0,0.0,40.02,0.0,1,0,0,Tuesday,BOM,2,0.6082191780821918,5.2027397260273975
1,2013-05-09,2013-08-10,2013-08-10,42,0.0,0.0,79.9,0.0,1,0,0,Wednesday,BOM,0,0.2547945205479452,5.3123287671232875
1,2013-11-09,2013-11-09,2013-11-09,39,2.564102564,0.0,40.02,0.0,1,0,0,Thursday,BOM,1,0.0,5.063013698630137
0,2013-06-09,2013-08-09,2013-08-09,1,100.0,0.0,40.02,0.0,1,0,0,Monday,BOM,1,0.16712328767123288,5.315068493150685
1,2013-10-09,2013-11-09,2013-11-09,41,31.70731707,7.3170731710000005,41.17,0.0,1,0,0,Tuesday,MAA,13,0.08493150684931507,5.063013698630137
0,2013-09-21,2013-09-23,2013-09-23,7,28.57142857,0.0,40.02,0.0,1,0,0,Wednesday,BOM,2,0.005479452054794521,5.191780821917808
0,2013-09-20,2013-09-26,2014-09-01,3,66.66666667,0.0,24.53,0.019047619,1,0,0,Friday,MAA,3,0.947945205479452,4.252054794520548
1,2013-09-21,2013-09-21,2013-09-21,38,0.0,0.0,40.02,0.0,1,0,0,Thursday,MAA,0,0.0,5.197260273972603
1,2013-05-09,2013-09-21,2013-09-21,8,75.0,0.0,451.06,0.0,1,0,0,Tuesday,BLR,6,0.3698630136986301,5.197260273972603
1,2013-09-21,2013-10-13,2013-10-13,43,11.62790698,4.651162791,51.28,0.0,1,0,0,Friday,BOM,6,0.06027397260273973,5.136986301369863
1,2013-02-09,2013-09-27,2013-09-27,47,10.63829787,4.255319149,102.91,0.0,1,0,0,Tuesday,BOM,5,0.6301369863013698,5.1808219178082195
0,2013-06-09,2013-06-09,2013-06-09,2,0.0,0.0,73.12,0.0,1,0,0,Wednesday,MAA,0,0.0,5.482191780821918
1,2013-09-18,2013-09-21,2013-09-21,42,19.04761905,0.0,40.0,0.0,1,0,0,Wednesday,MAA,9,0.00821917808219178,5.197260273972603
1,2013-09-21,2013-09-21,2013-09-29,43,13.95348837,0.0,38.01,0.25,1,0,0,Monday,BOM,6,0.021917808219178082,5.175342465753425
1,2013-09-21,2013-09-28,2013-10-28,36,63.88888889,19.44444444,71.85,0.066666667,1,0,0,Tuesday,MAA,24,0.10136986301369863,5.095890410958904
1,2013-09-21,2013-09-21,2013-09-21,44,6.818181817999999,2.272727273,40.02,0.0,1,0,0,Tuesday,BOM,3,0.0,5.197260273972603
1,2013-09-21,2013-10-22,2013-10-22,39,46.15384615,5.128205128,29.97,0.0,1,0,0,Friday,MAA,18,0.08493150684931507,5.112328767123287
1,2013-09-21,2013-09-22,2014-01-19,56,35.71428571,17.85714286,55.24,0.18487395,1,1,1,Monday,BOM,20,0.3287671232876712,4.868493150684931
1,2013-09-21,2013-09-28,2013-11-20,28,96.42857143,25.0,38.46,0.037735849,1,0,0,Thursday,BOM,28,0.1643835616438356,5.032876712328767
1,2013-09-21,2013-09-21,2013-09-21,42,30.95238095,14.28571429,26.27,0.0,1,0,0,Tuesday,BOM,13,0.0,5.197260273972603
0,2013-09-21,2013-09-23,2013-09-23,7,57.14285714,0.0,121.91,0.0,1,0,0,Tuesday,BOM,4,0.005479452054794521,5.191780821917808
0,2013-09-21,2013-10-10,2013-10-10,28,100.0,28.57142857,57.6,0.0,1,0,0,Monday,MAA,28,0.052054794520547946,5.145205479452055
1,2013-09-21,2013-09-21,2014-01-14,49,36.73469388,14.28571429,66.59,0.191304348,1,1,1,Wednesday,MAA,19,0.3150684931506849,4.882191780821918
1,2013-09-21,2013-09-29,2013-09-29,36,25.0,13.88888889,28.4,0.0,1,0,0,Monday,BOM,9,0.021917808219178082,5.175342465753425
1,2013-09-21,2013-10-10,2013-10-10,37,51.35135135,13.51351351,28.65,0.0,1,0,0,Wednesday,MAA,19,0.052054794520547946,5.145205479452055
1,2013-09-21,2013-12-10,2013-12-10,36,36.11111111,2.777777778,51.1,0.0,1,0,0,Thursday,BOM,13,0.2191780821917808,4.978082191780822
0,2013-09-21,2013-09-21,2013-09-21,5,0.0,0.0,40.02,0.0,1,0,0,Wednesday,BOM,0,0.0,5.197260273972603
0,2013-09-21,2013-09-22,2013-09-22,4,100.0,50.0,29.59,0.0,1,0,0,Tuesday,MAA,4,0.0027397260273972603,5.1945205479452055
0,2013-09-21,2013-10-14,2013-10-14,27,29.62962963,3.7037037039999996,79.97,0.0,1,0,0,Wednesday,MAA,9,0.06301369863013699,5.134246575342465
1,2013-09-21,2013-09-21,2013-09-21,28,50.0,25.0,71.82,0.0,1,1,0,Monday,BOM,14,0.0,5.197260273972603
1,2013-09-21,2013-09-21,2013-09-21,43,16.27906977,6.976744186,40.0,0.0,1,0,0,Thursday,BLR,8,0.0,5.197260273972603
1,2013-09-21,2013-10-15,2013-10-15,41,68.29268293,2.43902439,99.76,0.0,1,0,0,Thursday,MAA,29,0.06575342465753424,5.131506849315069
1,2013-09-21,2013-09-21,2013-09-21,26,73.07692308,26.92307692,90.07,0.0,1,0,0,Monday,BOM,20,0.0,5.197260273972603
0,2013-09-21,2013-09-21,2013-09-21,1,100.0,0.0,40.0,0.0,1,0,0,Friday,MAA,1,0.0,5.197260273972603
1,2013-09-21,2013-11-24,2014-12-01,54,22.22222222,11.11111111,54.48,0.040816327,1,0,0,Monday,MAA,12,1.1945205479452055,4.002739726027397
1,2013-09-21,2013-10-13,2013-10-13,34,58.82352941,8.823529412000001,29.4,0.0,1,0,0,Monday,MAA,20,0.06027397260273973,5.136986301369863
1,2013-09-21,2013-10-26,2013-10-26,46,6.52173913,4.347826087,79.18,0.0,1,0,0,Monday,MAA,3,0.0958904109589041,5.101369863013699
0,2013-09-21,2013-10-20,2013-10-20,10,100.0,20.0,80.45,0.0,1,0,0,Wednesday,MAA,10,0.07945205479452055,5.117808219178082
1,2013-09-21,2013-09-28,2013-10-13,31,70.96774194,12.90322581,80.61,0.2,1,0,0,Monday,MAA,23,0.06027397260273973,5.136986301369863
1,2013-09-21,2013-09-26,2013-09-26,37,8.108108108,8.108108108,19.11,0.0,1,0,0,Friday,MAA,3,0.0136986301369863,5.183561643835616
1,2013-09-21,2013-09-23,2013-10-11,42,26.19047619,4.7619047619999995,47.09,0.125,1,1,0,Monday,MAA,11,0.0547945205479452,5.142465753424657
1,2013-09-21,2013-10-23,2014-10-01,46,34.782608700000004,13.04347826,90.14,0.037974684,1,0,0,Thursday,MAA,17,1.0273972602739727,4.16986301369863
1,2013-09-21,2013-09-21,2013-09-21,38,0.0,0.0,49.35,0.0,1,0,0,Monday,BOM,0,0.0,5.197260273972603
0,2013-09-21,2013-09-21,2013-09-21,14,14.28571429,7.142857143,40.02,0.0,1,0,0,Monday,DEL,3,0.0,5.197260273972603
1,2013-09-21,2013-10-19,2013-10-19,39,20.51282051,7.692307692000001,29.42,0.0,1,0,0,Wednesday,MAA,8,0.07671232876712329,5.120547945205479
1,2013-09-21,2013-09-21,2013-09-21,37,2.702702703,0.0,61.38,0.0,1,0,0,Tuesday,BOM,2,0.0,5.197260273972603
0,2013-09-21,2013-09-29,2013-09-29,14,42.85714286,14.28571429,92.84,0.0,1,0,0,Monday,BOM,7,0.021917808219178082,5.175342465753425
1,2013-09-21,2013-09-29,2013-09-29,38,21.05263158,5.263157895,46.44,0.0,1,0,0,Monday,MAA,9,0.021917808219178082,5.175342465753425
1,2013-09-21,2013-09-21,2013-09-21,43,9.302325581,0.0,41.0,0.0,1,0,0,Tuesday,MAA,4,0.0,5.197260273972603
0,2013-09-21,2013-10-12,2013-10-12,10,70.0,30.0,69.55,0.0,1,0,0,Wednesday,MAA,7,0.057534246575342465,5.13972602739726
1,2013-09-21,2013-10-14,2013-10-14,31,12.90322581,6.451612902999999,30.62,0.0,1,0,0,Saturday,MAA,5,0.06301369863013699,5.134246575342465
1,2013-09-21,2013-09-22,2013-09-22,39,5.128205128,2.564102564,52.15,0.0,1,0,0,Monday,MAA,2,0.0027397260273972603,5.1945205479452055
1,2013-09-21,2013-10-14,2013-10-14,42,19.04761905,4.7619047619999995,129.68,0.0,1,0,0,Wednesday,MAA,9,0.06301369863013699,5.134246575342465
1,2013-09-21,2013-09-23,2013-11-16,43,11.62790698,4.651162791,65.49,0.037037037,1,0,0,Wednesday,MAA,6,0.15342465753424658,5.043835616438356
1,2013-09-21,2013-09-24,2013-09-24,38,10.52631579,5.263157895,46.99,0.0,1,0,0,Tuesday,MAA,5,0.00821917808219178,5.189041095890411
1,2013-09-21,2013-10-27,2013-10-27,45,26.66666667,4.444444444,31.01,0.0,1,0,0,Monday,MAA,13,0.09863013698630137,5.098630136986301
1,2013-09-21,2013-10-24,2013-10-24,46,6.52173913,4.347826087,44.67,0.0,1,0,0,Saturday,MAA,3,0.09041095890410959,5.1068493150684935
1,2013-09-21,2013-09-21,2013-09-21,45,6.666666667,0.0,40.02,0.0,1,0,0,Saturday,MAA,4,0.0,5.197260273972603
1,2013-09-21,2013-09-24,2014-01-14,44,95.45454545,40.90909091,48.59,0.125,1,1,0,Wednesday,MAA,42,0.3150684931506849,4.882191780821918
1,2013-09-21,2013-09-30,2014-01-20,41,39.02439024,4.87804878,37.1,0.0625,1,0,0,Tuesday,MAA,16,0.3315068493150685,4.865753424657535
1,2013-09-21,2013-10-14,2013-10-30,43,37.20930233,6.976744186,30.17,0.25,1,1,0,Thursday,MAA,17,0.10684931506849316,5.090410958904109
1,2013-09-21,2013-09-21,2013-09-21,43,0.0,0.0,54.25,0.0,1,0,0,Tuesday,BLR,0,0.0,5.197260273972603
1,2013-09-21,2013-10-19,2013-10-19,46,39.13043478,4.347826087,70.49,0.0,1,0,0,Thursday,MAA,18,0.07671232876712329,5.120547945205479
1,2013-09-21,2013-09-21,2013-09-21,34,17.64705882,0.0,40.0,0.0,1,0,0,Tuesday,BLR,6,0.0,5.197260273972603
1,2013-09-21,2013-09-21,2013-09-21,38,5.263157895,0.0,40.02,0.0,1,0,0,Wednesday,MAA,3,0.0,5.197260273972603
1,2013-09-21,2013-09-22,2013-09-22,32,59.375,12.5,51.59,0.0,1,0,0,Tuesday,BOM,19,0.0027397260273972603,5.1945205479452055
1,2013-09-21,2013-10-19,2013-10-19,42,52.38095238,4.7619047619999995,94.74,0.0,1,0,0,Wednesday,MAA,22,0.07671232876712329,5.120547945205479
1,2013-09-21,2013-09-22,2013-09-22,45,0.0,0.0,40.0,0.0,1,0,0,Tuesday,BLR,0,0.0027397260273972603,5.1945205479452055
1,2013-09-21,2013-09-23,2013-10-18,39,12.82051282,2.564102564,56.72,0.12,1,0,0,Monday,BOM,5,0.07397260273972603,5.123287671232877
1,2013-09-21,2013-10-13,2013-10-13,42,9.523809523999999,4.7619047619999995,81.41,0.0,1,0,0,Wednesday,MAA,5,0.06027397260273973,5.136986301369863
1,2013-09-21,2013-10-20,2013-10-20,44,4.545454545,4.545454545,74.66,0.0,1,0,0,Monday,MAA,2,0.07945205479452055,5.117808219178082
1,2013-09-21,2013-09-21,2013-09-21,31,38.70967742,0.0,40.25,0.0,1,0,0,Tuesday,BOM,13,0.0,5.197260273972603
0,2013-09-21,2013-09-21,2013-09-21,4,75.0,0.0,40.02,0.0,1,0,0,Monday,DEL,3,0.0,5.197260273972603
1,2013-09-21,2013-09-26,2014-01-16,49,100.0,38.7755102,63.62,0.16071428599999998,1,1,1,Friday,MAA,49,0.32054794520547947,4.876712328767123
1,2013-09-21,2013-10-16,2013-10-16,38,50.0,7.894736842,99.56,0.0,1,0,0,Saturday,MAA,19,0.0684931506849315,5.1287671232876715
0,2013-09-21,2013-09-21,2013-09-21,11,27.27272727,0.0,40.02,0.0,1,0,0,Tuesday,MAA,3,0.0,5.197260273972603
0,2013-09-21,2013-09-21,2013-09-21,13,46.15384615,0.0,40.02,0.0,1,0,0,Thursday,BOM,6,0.0,5.197260273972603
1,2013-09-21,2013-10-20,2014-01-14,39,71.79487179,5.128205128,60.69,0.069767442,1,0,1,Thursday,MAA,28,0.3150684931506849,4.882191780821918
1,2013-09-21,2013-09-28,2013-09-28,39,10.25641026,5.128205128,51.04,0.0,1,0,0,Wednesday,MAA,5,0.019178082191780823,5.178082191780822
1,2013-09-21,2013-10-15,2013-10-15,46,10.86956522,8.695652174,82.74,0.0,1,0,0,Thursday,BLR,6,0.06575342465753424,5.131506849315069
1,2013-09-21,2013-09-21,2013-09-21,37,10.81081081,5.405405405,53.47,0.0,1,0,0,Saturday,MAA,4,0.0,5.197260273972603
1,2013-09-21,2013-09-21,2013-09-21,24,8.333333332999999,4.166666667,40.0,0.0,1,0,0,Saturday,BLR,2,0.0,5.197260273972603
0,2013-09-21,2013-09-21,2013-09-21,18,72.22222222,0.0,40.0,0.0,1,0,0,Tuesday,BLR,13,0.0,5.197260273972603
1,2013-09-21,2013-09-21,2013-09-21,37,10.81081081,0.0,40.0,0.0,1,0,0,Friday,MAA,4,0.0,5.197260273972603
1,2013-09-21,2013-09-21,2013-09-21,30,56.66666667,3.333333333,40.02,0.0,1,0,0,Saturday,MAA,18,0.0,5.197260273972603
1,2013-09-21,2013-09-21,2014-01-16,47,8.510638298,2.127659574,39.02,0.09401709400000001,1,1,1,Saturday,MAA,5,0.32054794520547947,4.876712328767123
1,2013-09-21,2013-09-21,2013-10-15,42,16.66666667,0.0,65.55,0.125,1,0,0,Wednesday,MAA,8,0.06575342465753424,5.131506849315069
1,2013-09-21,2013-09-21,2013-09-21,36,2.777777778,2.777777778,55.2,0.0,1,0,0,Monday,DEL,2,0.0,5.197260273972603
1,2013-09-21,2013-09-21,2013-09-21,23,78.26086957,0.0,55.52,0.0,1,0,0,Saturday,MAA,19,0.0,5.197260273972603
1,2013-09-21,2013-09-22,2014-01-19,45,77.77777778,20.0,93.04,0.14285714300000002,1,0,1,Monday,MAA,36,0.3287671232876712,4.868493150684931
1,2013-09-21,2013-09-21,2013-09-21,43,9.302325581,2.325581395,40.02,0.0,1,0,0,Tuesday,BOM,4,0.0,5.197260273972603
1,2013-09-21,2013-09-21,2013-09-21,43,9.302325581,0.0,40.0,0.0,1,0,0,Tuesday,MAA,4,0.0,5.197260273972603
1,2013-09-21,2013-09-26,2013-10-23,44,11.36363636,2.272727273,57.65,0.111111111,1,0,0,Thursday,BLR,5,0.08767123287671233,5.109589041095891
0,2013-09-22,2013-09-23,2013-09-23,11,54.54545455,18.18181818,42.3,0.0,1,0,0,Tuesday,MAA,7,0.0027397260273972603,5.191780821917808
1,2013-09-22,2013-10-16,2013-10-16,43,2.325581395,0.0,40.02,0.0,1,0,0,Friday,BOM,1,0.06575342465753424,5.1287671232876715
1,2013-09-22,2013-12-30,2014-12-01,46,65.21739129999999,8.695652174,88.36,0.23076923100000002,1,1,0,Thursday,BOM,30,1.1917808219178083,4.002739726027397
1,2013-09-22,2013-09-22,2013-09-22,45,2.222222222,2.222222222,40.02,0.0,1,0,0,Thursday,BOM,1,0.0,5.1945205479452055
1,2013-09-22,2013-09-22,2013-09-22,40,7.5,2.5,40.0,0.0,1,0,0,Saturday,MAA,3,0.0,5.1945205479452055
0,2013-09-22,2013-09-22,2013-09-22,1,0.0,0.0,40.25,0.0,1,1,0,Friday,BOM,0,0.0,5.1945205479452055
0,2013-09-22,2013-09-22,2013-09-22,11,36.36363636,0.0,40.0,0.0,1,0,0,Saturday,MAA,4,0.0,5.1945205479452055
1,2013-09-22,2013-09-22,2014-07-01,34,64.70588235,17.64705882,49.46,0.093457944,1,0,0,Tuesday,MAA,22,0.7726027397260274,4.421917808219178
1,2013-09-22,2013-09-22,2013-09-22,42,4.7619047619999995,0.0,40.02,0.0,1,0,0,Tuesday,MAA,3,0.0,5.1945205479452055
0,2013-09-22,2013-09-22,2013-09-22,2,100.0,50.0,40.02,0.0,1,0,0,Monday,MAA,2,0.0,5.1945205479452055
1,2013-09-22,2013-09-22,2013-09-22,13,23.07692308,7.692307692000001,40.0,0.0,1,0,0,Wednesday,MAA,4,0.0,5.1945205479452055
1,2013-09-22,2013-09-22,2013-09-22,43,11.62790698,4.651162791,40.25,0.0,1,0,0,Wednesday,MAA,6,0.0,5.1945205479452055
1,2013-09-22,2013-09-22,2013-09-22,39,10.25641026,0.0,40.0,0.0,1,0,0,Friday,MAA,5,0.0,5.1945205479452055
1,2013-09-22,2013-10-13,2013-10-13,34,32.35294118,14.70588235,32.87,0.0,1,0,0,Monday,MAA,12,0.057534246575342465,5.136986301369863
0,2013-09-22,2013-09-22,2013-09-22,22,4.545454545,0.0,60.38,0.0,1,0,0,Monday,DEL,1,0.0,5.1945205479452055
1,2013-09-22,2013-09-22,2013-09-22,22,86.36363636,0.0,94.39,0.0,1,0,0,Tuesday,MAA,19,0.0,5.1945205479452055
1,2013-09-22,2013-09-29,2013-09-29,31,41.93548387,19.35483871,51.11,0.0,1,0,0,Wednesday,MAA,13,0.019178082191780823,5.175342465753425
1,2013-09-22,2013-09-27,2013-09-27,10,70.0,20.0,97.94,0.0,1,0,0,Monday,MAA,7,0.0136986301369863,5.1808219178082195
1,2013-09-22,2013-11-18,2013-11-18,42,2.3809523809999997,0.0,19.24,0.0,1,0,0,Tuesday,MAA,2,0.15616438356164383,5.038356164383561
1,2013-09-22,2013-09-22,2013-09-22,35,0.0,0.0,123.29,0.0,1,0,0,Monday,MAA,0,0.0,5.1945205479452055
1,2013-09-22,2013-09-22,2013-09-22,41,19.51219512,2.43902439,43.99,0.0,1,0,0,Saturday,BLR,8,0.0,5.1945205479452055
1,2013-09-22,2013-09-22,2013-09-22,35,2.857142857,0.0,64.28,0.0,1,0,0,Monday,BOM,1,0.0,5.1945205479452055
1,2013-09-22,2013-10-19,2013-10-19,31,90.32258065,3.225806452,92.47,0.0,1,0,0,Monday,MAA,29,0.07397260273972603,5.120547945205479
1,2013-09-22,2013-09-22,2014-01-13,40,47.5,12.5,35.37,0.044247787999999996,1,0,0,Wednesday,MAA,19,0.3095890410958904,4.884931506849315
1,2013-09-15,2013-09-28,2014-04-01,40,32.5,2.5,76.01,0.020408163,1,0,0,Thursday,MAA,13,0.5424657534246575,4.671232876712328
0,2013-09-22,2013-10-10,2013-10-10,18,33.33333333,5.555555556,31.26,0.0,1,0,0,Tuesday,MAA,6,0.049315068493150684,5.145205479452055
1,2013-09-22,2013-10-27,2013-10-27,37,56.75675676,2.702702703,44.99,0.0,1,0,0,Wednesday,MAA,22,0.0958904109589041,5.098630136986301
1,2013-09-22,2013-09-27,2013-09-27,35,2.857142857,0.0,74.52,0.0,1,0,0,Wednesday,MAA,1,0.0136986301369863,5.1808219178082195
1,2013-09-22,2013-09-22,2013-12-23,42,2.3809523809999997,2.3809523809999997,60.38,0.043478261,1,0,0,Friday,BOM,2,0.25205479452054796,4.942465753424657
1,2013-09-18,2013-09-26,2013-09-26,30,50.0,33.33333333,49.25,0.0,1,0,0,Friday,MAA,15,0.021917808219178082,5.183561643835616
1,2013-09-22,2013-10-26,2013-10-26,40,37.5,7.5,81.73,0.0,1,0,0,Friday,MAA,15,0.09315068493150686,5.101369863013699
1,2013-09-22,2013-10-14,2013-10-14,20,45.0,15.0,60.69,0.0,1,0,0,Tuesday,MAA,9,0.06027397260273973,5.134246575342465
1,2013-09-21,2013-09-23,2013-09-23,34,11.76470588,2.9411764710000003,45.78,0.0,1,0,0,Tuesday,MAA,4,0.005479452054794521,5.191780821917808
0,2013-09-21,2013-09-21,2013-09-21,10,20.0,10.0,40.02,0.0,1,0,0,Tuesday,BOM,2,0.0,5.197260273972603
1,2013-09-22,2013-09-23,2013-09-23,37,16.21621622,2.702702703,60.15,0.0,1,0,0,Wednesday,MAA,7,0.0027397260273972603,5.191780821917808
1,2013-09-21,2013-09-23,2013-09-23,44,9.090909091,0.0,55.27,0.0,1,0,0,Saturday,BLR,5,0.005479452054794521,5.191780821917808
1,2013-09-22,2013-09-30,2013-09-30,20,10.0,5.0,40.02,0.0,1,0,0,Saturday,MAA,2,0.021917808219178082,5.1726027397260275
1,2013-09-22,2013-09-22,2013-09-22,36,8.333333332999999,0.0,40.02,0.0,1,0,0,Tuesday,BOM,3,0.0,5.1945205479452055
1,2013-09-22,2013-09-22,2013-10-17,41,2.43902439,0.0,45.5,0.12,1,0,1,Friday,DEL,1,0.0684931506849315,5.126027397260274
1,2013-09-22,2013-09-22,2013-12-22,54,37.03703704,7.407407407000001,33.25,0.032967033,1,1,0,Tuesday,BOM,21,0.2493150684931507,4.945205479452055
1,2013-09-22,2013-09-23,2013-09-23,34,0.0,0.0,58.72,0.0,1,0,0,Friday,BOM,0,0.0027397260273972603,5.191780821917808
0,2013-09-22,2013-09-22,2013-09-22,22,18.18181818,0.0,40.0,0.0,1,0,0,Thursday,BLR,4,0.0,5.1945205479452055
1,2013-09-22,2013-10-18,2013-10-18,39,10.25641026,5.128205128,44.68,0.0,1,0,0,Tuesday,MAA,5,0.07123287671232877,5.123287671232877
1,2013-09-22,2013-10-23,2013-10-24,39,30.76923077,25.64102564,63.53,2.0,1,0,0,Thursday,MAA,13,0.08767123287671233,5.1068493150684935
1,2013-09-22,2013-09-22,2013-09-22,48,0.0,0.0,40.02,0.0,1,0,0,Wednesday,BOM,0,0.0,5.1945205479452055
1,2013-09-22,2013-10-14,2013-10-14,36,52.77777778,11.11111111,22.06,0.0,1,0,0,Thursday,MAA,20,0.06027397260273973,5.134246575342465
